90
0	1857	1979
1	1021	1411
2	142	1614
3	947	1487
4	1672	528
5	1994	1047
6	1202	502
7	229	921
8	532	277
9	1928	565
10	856	813
11	969	765
12	391	1988
13	1972	1305
14	829	253
15	1447	350
16	750	985
17	338	333
18	213	1656
19	944	276
20	477	309
21	1495	620
22	43	274
23	376	1888
24	994	601
25	1382	799
26	40	247
27	1285	825
28	557	709
29	1444	589
30	1466	487
31	259	999
32	1806	1545
33	828	557
34	544	751
35	354	1905
36	1288	186
37	551	1322
38	1384	1152
39	1586	642
40	144	1737
41	1955	1856
42	1855	870
43	1061	516
44	1657	950
45	285	996
46	360	316
47	1822	628
48	1863	127
49	692	817
50	1948	1514
51	1968	1308
52	1905	294
53	494	983
54	720	1954
55	139	795
56	1342	1169
57	11	1723
58	1957	1669
59	1906	1039
60	94	1922
61	797	1549
62	1935	1811
63	166	1003
64	1231	1242
65	581	372
66	1862	1458
67	1096	359
68	1292	1712
69	748	1119
70	877	1935
71	1736	952
72	1337	10
73	675	1509
74	1570	393
75	1781	1913
76	411	927
77	1743	114
78	1958	906
79	645	818
80	1645	1734
81	340	1322
82	367	1838
83	1364	1757
84	1657	1875
85	1692	364
86	159	760
87	1422	1711
88	467	1528
89	819	10
0.03679107200271458
