90
0	1288	1025
1	220	564
2	974	19
3	1896	951
4	1384	632
5	436	815
6	677	626
7	1642	1889
8	1631	666
9	793	1098
10	1234	1052
11	624	801
12	662	296
13	64	1791
14	694	1022
15	1920	1146
16	985	1652
17	1491	1804
18	449	1457
19	556	627
20	454	1654
21	97	613
22	562	475
23	709	918
24	54	1369
25	1680	1402
26	1678	852
27	449	501
28	680	1896
29	1313	436
30	478	208
31	77	1981
32	126	284
33	1666	303
34	113	1665
35	634	1789
36	1954	1508
37	1973	1154
38	1567	1256
39	1658	628
40	458	986
41	967	585
42	393	815
43	1753	1559
44	408	665
45	1599	1281
46	1766	1628
47	33	1115
48	779	177
49	1857	54
50	1304	594
51	1028	1306
52	142	1066
53	520	424
54	1590	1155
55	110	922
56	1939	606
57	1150	1359
58	861	1749
59	1013	998
60	308	213
61	159	1311
62	782	1050
63	1518	1834
64	1681	1949
65	1255	1190
66	776	1750
67	1872	1446
68	1827	1145
69	1096	395
70	842	1142
71	1008	1843
72	552	1634
73	1481	542
74	1303	1258
75	152	1990
76	742	609
77	1873	27
78	445	1826
79	1858	872
80	945	613
81	606	1046
82	1472	1793
83	1076	506
84	1197	673
85	1569	1206
86	738	1692
87	1292	1317
88	270	1075
89	1701	376
0.10902778623942096
