90
0	159	848
1	1385	1796
2	44	1689
3	452	1095
4	159	271
5	1330	808
6	16	1777
7	1819	962
8	1917	162
9	287	957
10	169	553
11	1130	904
12	1935	1053
13	1152	182
14	1087	95
15	32	1451
16	634	944
17	1797	615
18	1140	472
19	580	491
20	1922	908
21	840	343
22	736	899
23	1713	831
24	191	1938
25	1156	428
26	1169	1963
27	196	900
28	1181	1790
29	701	65
30	746	1898
31	1846	1707
32	1673	1077
33	720	1264
34	1396	437
35	1361	1712
36	1436	376
37	1911	927
38	1450	236
39	1580	1715
40	1388	596
41	1601	719
42	788	387
43	1486	421
44	410	1388
45	1534	1607
46	1061	1020
47	775	1800
48	1761	822
49	304	445
50	159	513
51	1313	1875
52	537	120
53	1038	503
54	645	1300
55	303	1075
56	121	1678
57	1377	304
58	333	804
59	472	788
60	65	1154
61	1329	1669
62	1715	491
63	1114	1238
64	362	867
65	1075	341
66	1432	553
67	297	328
68	1532	271
69	1283	1074
70	1470	240
71	1055	1574
72	491	1762
73	1017	1576
74	304	327
75	899	1770
76	630	565
77	791	176
78	656	744
79	446	1514
80	1060	1984
81	864	617
82	1079	872
83	1501	221
84	458	1740
85	1316	1828
86	1065	503
87	1414	1771
88	1476	1682
89	1003	1096
0.024661826278357828
