80
0	177	1674
1	1653	812
2	1520	831
3	1510	1896
4	326	1419
5	194	559
6	1949	1432
7	1347	1252
8	644	532
9	313	484
10	613	1436
11	1611	48
12	1221	1986
13	522	236
14	1622	995
15	781	1946
16	1734	1367
17	627	765
18	1739	437
19	238	1359
20	1119	1978
21	903	786
22	598	954
23	227	710
24	313	665
25	106	933
26	1026	707
27	1248	130
28	271	891
29	1635	229
30	1931	1112
31	441	492
32	1961	57
33	1668	19
34	696	577
35	1051	1145
36	1519	585
37	1588	982
38	524	1424
39	1526	240
40	266	755
41	1526	1366
42	676	279
43	1333	34
44	1787	1823
45	334	1077
46	58	670
47	1046	44
48	752	421
49	1819	752
50	1088	1095
51	797	1446
52	697	1736
53	1544	1450
54	1300	325
55	1638	594
56	439	1494
57	1022	1092
58	627	190
59	904	45
60	1327	1245
61	638	294
62	798	615
63	1133	1966
64	39	1956
65	1090	702
66	1819	151
67	624	1325
68	90	1427
69	1698	1491
70	951	1777
71	190	719
72	1781	1539
73	380	137
74	160	212
75	1196	1251
76	754	1823
77	632	107
78	468	1510
79	430	319
0.08693512067765125
