80
0	1699	1303
1	1453	1814
2	1411	62
3	859	1972
4	338	1695
5	52	1462
6	611	1067
7	101	471
8	1003	866
9	42	174
10	632	627
11	1754	1748
12	1400	1979
13	237	474
14	26	1477
15	1218	365
16	769	1285
17	700	1421
18	1659	913
19	379	1343
20	367	241
21	683	350
22	758	1143
23	1598	1595
24	1556	151
25	430	592
26	600	1838
27	1159	1085
28	1707	1821
29	165	1789
30	294	1652
31	1749	591
32	600	1249
33	83	1947
34	1601	1954
35	42	1453
36	522	853
37	1664	863
38	235	553
39	1950	1203
40	1759	248
41	1133	1040
42	1594	1650
43	622	1442
44	1674	1065
45	388	751
46	1361	790
47	750	856
48	73	848
49	1205	359
50	1928	68
51	1263	756
52	44	1510
53	1060	1541
54	80	1339
55	971	1021
56	1973	366
57	1366	1544
58	1889	1706
59	234	822
60	928	257
61	1462	1103
62	1265	29
63	224	1021
64	110	1764
65	169	1166
66	1099	1718
67	1852	1620
68	1560	1019
69	1230	34
70	464	1570
71	927	142
72	1826	1132
73	1459	1082
74	1794	907
75	628	1335
76	774	1727
77	917	1667
78	504	1767
79	838	1071
0.10284370554761042
