80
0	1064	1321
1	231	1813
2	668	258
3	471	737
4	153	973
5	1175	157
6	1130	1300
7	1503	980
8	297	1753
9	372	1371
10	1145	1540
11	1848	1206
12	398	612
13	1250	1599
14	1393	191
15	714	1536
16	1848	151
17	696	1283
18	154	1538
19	168	1036
20	711	558
21	1114	1016
22	642	446
23	333	107
24	1701	1744
25	1537	65
26	177	1757
27	1245	1282
28	154	193
29	1108	170
30	1633	343
31	913	1321
32	690	1535
33	757	1776
34	112	1067
35	1686	1984
36	1761	329
37	1382	315
38	289	407
39	1464	1360
40	1778	1100
41	1367	681
42	368	11
43	851	140
44	1012	1097
45	757	520
46	1107	934
47	1799	1715
48	1970	1819
49	1896	1486
50	840	1809
51	1827	1485
52	1434	781
53	862	67
54	1954	724
55	381	1253
56	1861	1559
57	523	148
58	768	1052
59	401	1099
60	342	595
61	514	1916
62	1241	1995
63	677	1609
64	1810	1796
65	1975	252
66	1483	1101
67	1049	1836
68	1701	408
69	1366	246
70	483	507
71	1031	898
72	1753	193
73	167	1956
74	1030	1174
75	930	1564
76	1140	411
77	1806	1058
78	1242	1866
79	1026	744
0.08149494517126137
