80
0	1648	1609
1	1611	508
2	1677	128
3	886	236
4	75	1734
5	121	855
6	1449	1033
7	1375	1635
8	1551	568
9	578	1337
10	1306	1941
11	452	1774
12	1986	1004
13	1909	391
14	115	32
15	299	1590
16	325	162
17	1024	711
18	1689	1886
19	1873	1781
20	1816	1851
21	758	488
22	1420	838
23	1433	1158
24	1983	403
25	263	962
26	641	401
27	131	60
28	1500	356
29	1179	924
30	1185	479
31	222	1722
32	661	1026
33	1408	1290
34	1063	1657
35	1974	971
36	638	1449
37	796	1395
38	730	1316
39	1837	141
40	1230	1726
41	1565	1127
42	1863	1815
43	958	591
44	1291	1249
45	794	1541
46	1112	1532
47	1593	696
48	535	850
49	786	1081
50	1761	1983
51	1499	1708
52	1914	349
53	1629	1047
54	745	810
55	876	1366
56	266	1531
57	780	442
58	976	870
59	922	1628
60	1420	1050
61	988	816
62	1408	205
63	1579	1425
64	467	267
65	378	266
66	1802	130
67	533	1803
68	379	1536
69	1013	201
70	1629	1215
71	46	1350
72	678	943
73	763	1021
74	1054	1405
75	685	280
76	349	1997
77	1784	1327
78	456	1045
79	1519	61
0.00971822972375341
