50
0	1483	112
1	797	12
2	1755	52
3	1135	142
4	1522	172
5	1284	115
6	495	167
7	1178	83
8	1773	148
9	462	17
10	495	175
11	1586	16
12	1570	152
13	1788	18
14	757	101
15	87	43
16	1649	76
17	940	12
18	850	135
19	352	26
20	1319	136
21	1833	46
22	427	79
23	28	183
24	1714	184
25	710	179
26	1404	19
27	243	99
28	930	181
29	345	69
30	297	165
31	113	185
32	1314	123
33	1312	91
34	205	197
35	1136	131
36	1067	23
37	681	24
38	390	176
39	1629	30
40	1521	121
41	1695	29
42	12	123
43	1976	88
44	1831	27
45	318	12
46	539	35
47	673	71
48	369	82
49	684	37
