50
0	1623	66
1	335	119
2	1909	25
3	742	159
4	1239	62
5	906	26
6	1940	73
7	1481	102
8	1303	4
9	275	7
10	228	77
11	435	5
12	596	105
13	557	5
14	569	159
15	1245	46
16	1972	88
17	1332	182
18	513	2
19	1546	52
20	732	56
21	25	30
22	1197	72
23	1899	20
24	820	5
25	439	128
26	712	122
27	171	95
28	1578	107
29	1319	31
30	381	40
31	859	90
32	1050	5
33	133	4
34	1971	80
35	627	91
36	1629	120
37	1746	35
38	110	126
39	578	37
40	930	121
41	1534	131
42	730	167
43	1787	190
44	1786	24
45	1132	182
46	1308	116
47	269	129
48	1636	68
49	941	128
