50
0	399	75
1	1936	121
2	1551	15
3	326	39
4	701	154
5	257	15
6	599	145
7	1321	45
8	552	171
9	1057	177
10	800	32
11	1307	180
12	1073	79
13	264	104
14	1953	176
15	1283	116
16	553	159
17	1201	52
18	1160	2
19	1138	100
20	146	102
21	1357	51
22	1069	106
23	132	125
24	911	114
25	415	9
26	928	158
27	639	194
28	1096	166
29	1859	193
30	971	97
31	203	14
32	418	5
33	1309	112
34	756	19
35	1070	149
36	1276	135
37	9	103
38	72	138
39	1583	2
40	872	4
41	758	68
42	270	149
43	1237	160
44	99	38
45	1821	103
46	304	82
47	1554	150
48	906	40
49	949	122
