60
0	69	167
1	865	19
2	1002	185
3	724	115
4	1334	112
5	251	21
6	1669	42
7	235	90
8	1006	32
9	271	145
10	1119	101
11	712	133
12	494	28
13	1361	113
14	1670	90
15	1052	139
16	1282	146
17	662	178
18	420	20
19	332	37
20	613	18
21	285	176
22	1634	139
23	1503	44
24	812	198
25	1082	36
26	377	4
27	764	5
28	488	71
29	1696	12
30	1424	163
31	1926	128
32	221	173
33	719	55
34	458	41
35	1220	17
36	1148	109
37	1709	2
38	47	184
39	880	77
40	506	2
41	1244	136
42	875	132
43	652	132
44	1016	22
45	751	58
46	718	68
47	1871	124
48	1452	165
49	1102	111
50	514	132
51	1119	18
52	1819	140
53	777	160
54	969	28
55	752	67
56	1283	153
57	324	165
58	1651	144
59	1705	83
