60
0	601	152
1	1353	76
2	757	102
3	582	114
4	1088	135
5	1233	25
6	1989	12
7	611	133
8	350	157
9	1803	22
10	1124	160
11	1347	175
12	100	46
13	107	137
14	1180	86
15	1532	144
16	1122	156
17	1241	15
18	1948	24
19	443	183
20	1108	97
21	925	46
22	508	103
23	1865	187
24	180	84
25	198	189
26	196	55
27	785	112
28	1051	127
29	529	147
30	782	140
31	961	5
32	1037	198
33	1118	124
34	1539	93
35	1833	120
36	1188	53
37	989	115
38	96	171
39	589	132
40	119	140
41	767	146
42	630	66
43	85	28
44	986	64
45	730	65
46	1140	166
47	892	140
48	69	199
49	1013	86
50	1083	148
51	376	33
52	951	193
53	1431	173
54	956	68
55	1876	116
56	1829	149
57	100	60
58	568	136
59	1173	5
