60
0	1943	62
1	1948	82
2	270	180
3	1207	136
4	1294	192
5	1943	101
6	291	85
7	956	163
8	841	149
9	509	126
10	973	35
11	960	96
12	746	79
13	1200	166
14	1038	55
15	1065	161
16	934	147
17	591	197
18	965	188
19	1729	77
20	657	137
21	232	125
22	1602	72
23	697	125
24	1073	196
25	355	29
26	1239	102
27	611	111
28	768	188
29	1842	177
30	1114	5
31	1218	19
32	493	125
33	1636	152
34	424	174
35	1577	172
36	1588	143
37	1286	53
38	423	146
39	166	34
40	1085	135
41	1793	108
42	310	28
43	150	117
44	88	160
45	1036	60
46	1614	155
47	1353	128
48	515	178
49	673	130
50	1243	18
51	125	156
52	1607	132
53	1578	172
54	1577	164
55	1851	78
56	1334	169
57	296	5
58	1762	45
59	1441	114
