60
0	31	97
1	1400	109
2	1165	157
3	1389	27
4	1935	174
5	1895	59
6	1274	167
7	169	40
8	249	162
9	1506	155
10	839	195
11	991	15
12	1996	193
13	1795	6
14	1312	124
15	1823	128
16	1326	44
17	241	109
18	816	87
19	1648	9
20	1659	74
21	957	115
22	856	183
23	490	20
24	652	132
25	94	181
26	1345	83
27	5	29
28	1182	137
29	357	180
30	1513	102
31	1356	34
32	676	109
33	669	51
34	1354	100
35	222	126
36	1633	96
37	1247	19
38	312	58
39	1081	135
40	296	179
41	668	79
42	739	87
43	384	56
44	88	166
45	1051	143
46	349	8
47	1676	193
48	1135	156
49	793	36
50	1035	91
51	931	102
52	102	143
53	256	42
54	1718	59
55	1337	66
56	1923	187
57	792	48
58	1484	70
59	877	95
