60
0	719	46
1	740	124
2	1549	147
3	1382	75
4	1959	92
5	1883	7
6	1862	154
7	616	6
8	1398	17
9	279	11
10	80	103
11	962	2
12	800	197
13	1803	9
14	684	32
15	920	105
16	1057	148
17	157	174
18	342	73
19	422	46
20	94	138
21	1476	58
22	675	137
23	1639	20
24	437	122
25	140	85
26	945	191
27	1463	106
28	1842	39
29	669	150
30	1208	90
31	1962	167
32	463	143
33	1631	13
34	258	196
35	977	93
36	328	91
37	189	41
38	876	172
39	597	151
40	24	193
41	1926	60
42	503	104
43	956	42
44	1170	96
45	750	78
46	1971	84
47	440	171
48	229	112
49	591	146
50	1771	135
51	898	45
52	787	65
53	840	123
54	1880	165
55	128	167
56	1318	134
57	718	89
58	629	150
59	1813	26
