50
0	1106	1867
1	657	1820
2	1486	1915
3	1777	1537
4	1303	550
5	368	991
6	1148	483
7	1769	29
8	1232	178
9	487	918
10	1347	1412
11	891	1275
12	1878	1020
13	435	1916
14	1782	503
15	513	1784
16	479	1366
17	604	1051
18	1137	345
19	424	1611
20	973	979
21	489	1205
22	1877	411
23	1702	1683
24	1929	721
25	1361	1068
26	1169	644
27	336	1432
28	1393	87
29	56	1946
30	1641	510
31	441	867
32	602	923
33	933	1754
34	162	58
35	366	1710
36	1008	63
37	1596	1086
38	1346	1970
39	1525	749
40	1560	172
41	419	747
42	969	116
43	283	1017
44	1679	530
45	478	621
46	1002	636
47	1689	946
48	1893	15
49	938	265
0.02828209247432692
