50
0	1278	1427
1	1173	1559
2	1993	722
3	1685	1514
4	152	1691
5	1385	1453
6	1772	1073
7	1137	409
8	292	1207
9	198	1582
10	1826	1751
11	965	1546
12	644	1657
13	546	1604
14	1543	247
15	1759	99
16	1763	912
17	622	881
18	557	1612
19	412	648
20	1628	1163
21	1995	417
22	243	1119
23	272	1976
24	1047	1920
25	1307	874
26	333	987
27	1987	1208
28	1853	1401
29	1909	298
30	118	931
31	1614	1166
32	1592	304
33	217	1697
34	167	788
35	1068	1317
36	887	483
37	137	1085
38	1010	1985
39	476	1207
40	180	1523
41	1368	1147
42	1743	1106
43	502	1758
44	1051	733
45	1903	143
46	1978	1311
47	1231	316
48	1798	557
49	1546	187
0.006859820859017193
