70
0	1146	104
1	90	43
2	1964	23
3	1477	8
4	266	191
5	1806	148
6	606	109
7	964	122
8	362	143
9	896	64
10	234	94
11	1853	74
12	702	171
13	1011	153
14	747	39
15	1202	67
16	1719	7
17	306	48
18	1210	94
19	1715	142
20	953	119
21	1979	110
22	805	120
23	1057	123
24	1185	49
25	1416	183
26	1921	48
27	452	25
28	1357	152
29	1916	156
30	64	20
31	1801	51
32	1299	59
33	1952	47
34	894	71
35	534	51
36	162	182
37	1677	186
38	559	41
39	1614	84
40	238	25
41	333	82
42	213	150
43	830	107
44	1575	73
45	275	129
46	672	95
47	1661	160
48	1610	50
49	1274	8
50	870	175
51	1187	24
52	1865	74
53	526	175
54	1610	146
55	1390	148
56	1827	118
57	187	160
58	1241	65
59	957	90
60	1899	163
61	795	95
62	1996	190
63	313	95
64	2	114
65	304	142
66	169	140
67	1890	146
68	783	160
69	277	97
