70
0	1221	73
1	738	144
2	1413	63
3	1534	176
4	1347	107
5	1042	98
6	1496	180
7	971	49
8	928	154
9	1168	53
10	1707	169
11	431	144
12	79	9
13	1011	24
14	1434	14
15	1443	90
16	1394	171
17	218	36
18	628	67
19	1380	72
20	409	32
21	1921	160
22	1423	93
23	271	17
24	1169	128
25	1928	155
26	592	93
27	36	81
28	1139	119
29	1529	28
30	738	180
31	163	185
32	1295	54
33	1368	119
34	373	137
35	525	44
36	303	110
37	1381	39
38	1908	139
39	378	65
40	15	147
41	37	22
42	85	18
43	338	125
44	243	97
45	985	169
46	32	131
47	1038	184
48	1224	149
49	1559	45
50	685	61
51	1758	58
52	443	33
53	1189	198
54	1289	129
55	1088	96
56	550	88
57	1554	103
58	629	31
59	1118	76
60	1647	21
61	1312	176
62	1104	152
63	672	193
64	540	55
65	823	98
66	1747	126
67	1014	29
68	587	189
69	1638	197
