70
0	356	83
1	1802	67
2	1975	79
3	1941	175
4	1026	104
5	1211	104
6	1947	167
7	1616	127
8	535	81
9	1325	11
10	549	161
11	1937	68
12	392	163
13	1137	110
14	1102	127
15	1600	179
16	57	74
17	222	105
18	1020	162
19	796	89
20	588	43
21	742	195
22	1705	144
23	1857	125
24	34	78
25	94	110
26	199	56
27	1009	160
28	1948	138
29	1557	75
30	886	69
31	857	199
32	1192	14
33	1366	159
34	1252	31
35	1914	104
36	1366	184
37	1809	110
38	1615	10
39	1836	4
40	203	41
41	1839	21
42	975	138
43	1717	57
44	154	88
45	497	89
46	732	72
47	1071	133
48	1011	87
49	1009	164
50	1449	46
51	1545	170
52	4	131
53	843	38
54	143	51
55	1210	87
56	749	57
57	374	144
58	870	30
59	1268	176
60	924	196
61	1455	134
62	687	93
63	852	155
64	1626	130
65	544	65
66	1074	192
67	1777	163
68	471	75
69	1909	160
