80
0	1912	111
1	1897	10
2	162	28
3	428	22
4	436	15
5	1845	31
6	1345	81
7	926	185
8	1329	137
9	359	140
10	842	67
11	650	88
12	1883	65
13	776	116
14	143	171
15	105	80
16	1254	138
17	660	168
18	1190	133
19	594	156
20	1225	20
21	949	189
22	126	195
23	548	26
24	145	143
25	1004	112
26	1537	50
27	1554	71
28	176	152
29	1476	135
30	899	197
31	1994	27
32	1817	196
33	1484	48
34	1728	121
35	703	17
36	1410	33
37	586	29
38	1385	7
39	647	105
40	1180	172
41	1056	77
42	182	25
43	337	93
44	916	83
45	189	81
46	1771	32
47	1426	24
48	1806	136
49	1198	163
50	1364	125
51	980	151
52	1708	53
53	938	30
54	1140	164
55	843	99
56	1647	72
57	1234	188
58	597	92
59	14	135
60	652	31
61	1568	12
62	875	77
63	1284	42
64	1009	132
65	1852	12
66	359	176
67	1574	87
68	843	139
69	1979	122
70	926	118
71	1059	76
72	979	136
73	490	2
74	980	9
75	1375	79
76	284	171
77	538	57
78	380	62
79	1480	26
