80
0	515	197
1	1357	129
2	1148	156
3	1253	150
4	525	25
5	328	144
6	800	8
7	265	78
8	106	6
9	539	199
10	1757	69
11	870	175
12	1133	143
13	1381	58
14	610	172
15	526	175
16	1791	11
17	1727	123
18	1532	131
19	1005	43
20	284	40
21	1766	131
22	645	61
23	936	181
24	1973	121
25	226	120
26	718	53
27	41	11
28	936	78
29	1140	190
30	292	33
31	217	90
32	313	48
33	1969	145
34	740	57
35	1388	129
36	402	35
37	1191	93
38	310	187
39	425	75
40	1293	78
41	544	133
42	1006	50
43	1112	7
44	1285	35
45	1104	35
46	1389	112
47	520	66
48	1870	71
49	1034	147
50	527	174
51	943	94
52	439	147
53	1462	53
54	1070	56
55	1973	177
56	1075	92
57	1845	66
58	1033	21
59	230	119
60	44	135
61	822	173
62	808	107
63	1964	195
64	610	45
65	265	106
66	222	72
67	278	164
68	951	5
69	1584	131
70	1488	80
71	826	9
72	1307	151
73	107	38
74	518	158
75	651	136
76	1712	199
77	1764	180
78	1909	4
79	151	189
