80
0	228	51
1	179	97
2	525	31
3	1029	88
4	1081	29
5	1267	85
6	1668	185
7	1733	3
8	588	49
9	529	104
10	571	61
11	947	69
12	1317	70
13	1277	150
14	49	62
15	1625	155
16	1030	30
17	1932	130
18	1391	154
19	546	97
20	1369	183
21	195	194
22	260	78
23	1851	63
24	1742	59
25	1188	51
26	8	43
27	821	43
28	1264	111
29	1252	115
30	282	46
31	1386	54
32	417	198
33	498	94
34	190	63
35	1636	181
36	1271	79
37	1443	145
38	1219	108
39	1625	52
40	960	16
41	1266	123
42	1440	75
43	1838	58
44	1327	52
45	1762	150
46	1362	81
47	1201	49
48	931	13
49	580	55
50	1851	11
51	1220	79
52	1471	97
53	251	163
54	106	78
55	809	142
56	219	157
57	1717	102
58	185	157
59	457	172
60	1302	93
61	253	131
62	1927	50
63	616	197
64	777	190
65	362	90
66	538	167
67	1816	186
68	1243	52
69	1428	177
70	1481	198
71	28	195
72	1579	158
73	242	180
74	1466	38
75	49	160
76	1920	194
77	1783	16
78	1139	134
79	1729	147
