100
0	1803	1115
1	740	1099
2	687	166
3	1027	781
4	1445	1159
5	266	867
6	232	1643
7	1429	1479
8	1429	939
9	20	384
10	1836	1173
11	1766	1422
12	612	1642
13	1644	1050
14	1280	1591
15	1383	438
16	935	985
17	1930	863
18	132	1453
19	1297	1525
20	922	203
21	646	1291
22	1959	434
23	527	1405
24	702	532
25	767	721
26	1338	1150
27	1674	641
28	1254	196
29	927	1607
30	634	675
31	1826	731
32	1071	1386
33	408	962
34	1968	1503
35	1344	24
36	1927	1273
37	1505	310
38	339	220
39	1624	876
40	1958	1530
41	565	1753
42	338	637
43	1376	899
44	747	1387
45	1528	1261
46	1391	648
47	1510	1710
48	1597	1728
49	307	839
50	999	560
51	1201	1046
52	703	232
53	793	1690
54	1890	1174
55	182	635
56	1415	65
57	1840	1018
58	1557	346
59	863	709
60	277	1140
61	1028	1590
62	1104	1312
63	325	528
64	49	1439
65	1535	1702
66	868	518
67	771	820
68	1402	417
69	932	1679
70	735	1224
71	1497	498
72	1482	991
73	1226	1534
74	1625	1626
75	1963	549
76	41	1122
77	1971	933
78	1067	772
79	19	474
80	323	493
81	760	1084
82	323	16
83	1877	1166
84	410	301
85	1932	693
86	999	266
87	877	602
88	1215	665
89	801	614
90	1602	1803
91	633	1234
92	1823	654
93	1234	333
94	959	1901
95	626	471
96	1375	450
97	900	1909
98	1985	31
99	813	116
0.08780200111314418
