100
0	299	782
1	1254	646
2	1101	1482
3	932	1623
4	1683	241
5	165	1209
6	275	1648
7	705	1946
8	1683	427
9	447	1467
10	760	1559
11	102	1144
12	1335	1982
13	391	932
14	1622	385
15	1116	821
16	967	1169
17	1823	612
18	145	197
19	691	98
20	372	1632
21	1712	1139
22	689	834
23	315	1632
24	1452	77
25	131	898
26	1283	1659
27	794	644
28	12	897
29	367	1306
30	926	1423
31	282	349
32	1916	1236
33	1518	858
34	1019	33
35	151	1658
36	1284	506
37	390	84
38	879	451
39	1741	1545
40	942	869
41	13	46
42	1791	1499
43	1598	961
44	1804	1678
45	599	1512
46	526	825
47	1238	1666
48	388	1405
49	1264	424
50	1781	1784
51	26	1880
52	175	1040
53	1330	1818
54	1493	493
55	233	1120
56	976	1493
57	531	807
58	1448	1822
59	1845	1119
60	1032	1985
61	1940	1772
62	162	1572
63	1191	191
64	1025	956
65	1943	1388
66	1450	604
67	1961	956
68	1704	1479
69	69	1623
70	652	1172
71	1687	1765
72	1313	1700
73	9	1332
74	945	221
75	1256	757
76	1524	1311
77	1645	1599
78	690	911
79	1518	1883
80	1070	1558
81	385	433
82	1272	109
83	1579	816
84	762	792
85	667	979
86	1355	134
87	1819	1112
88	106	85
89	902	1850
90	22	1483
91	1243	1507
92	194	1893
93	1729	737
94	1720	1820
95	1192	1737
96	75	1301
97	1851	909
98	485	970
99	31	761
0.08112009835482187
