100
0	1181	1654
1	1001	1510
2	1701	893
3	313	1158
4	1272	230
5	1819	1183
6	1988	33
7	1762	798
8	80	1115
9	1886	1975
10	1986	1313
11	1390	1084
12	431	1986
13	1108	55
14	1617	1981
15	1389	1044
16	1567	197
17	657	1958
18	145	1609
19	1656	705
20	1372	1402
21	951	1590
22	248	1642
23	472	1864
24	1515	858
25	1545	125
26	524	833
27	186	1014
28	687	924
29	1256	420
30	1890	315
31	482	297
32	1645	761
33	1337	101
34	1813	554
35	288	862
36	243	748
37	1018	1924
38	827	974
39	1908	1527
40	1163	609
41	1244	569
42	260	1471
43	1447	108
44	1520	770
45	925	1487
46	650	1607
47	87	1312
48	51	946
49	511	1933
50	760	1722
51	1297	1578
52	83	471
53	231	826
54	1665	737
55	1547	1730
56	968	1382
57	793	556
58	837	1887
59	585	855
60	1186	1749
61	887	385
62	1688	158
63	1859	1254
64	807	1281
65	291	1565
66	503	1683
67	152	882
68	1511	1697
69	1923	806
70	1220	1847
71	1991	138
72	863	882
73	636	1232
74	996	1364
75	917	390
76	32	330
77	1096	459
78	6	88
79	171	134
80	653	1877
81	1544	1916
82	1414	804
83	1874	1142
84	1025	251
85	788	57
86	1979	1776
87	266	1517
88	352	420
89	216	584
90	217	1283
91	1088	999
92	197	1267
93	1171	1328
94	1584	1930
95	1656	442
96	876	1592
97	504	1900
98	618	968
99	712	1810
0.028678685590356814
