100
0	1586	575
1	424	1933
2	1173	998
3	638	404
4	1604	69
5	865	38
6	610	658
7	154	945
8	1946	1521
9	1215	1306
10	1670	1457
11	685	879
12	1126	1232
13	426	1766
14	754	1878
15	976	1123
16	1063	876
17	1063	1150
18	837	682
19	329	1465
20	1970	1092
21	281	1738
22	1185	1975
23	881	340
24	1367	105
25	1170	1673
26	1202	987
27	1839	845
28	1394	1852
29	1777	1387
30	882	1321
31	1252	1851
32	1122	655
33	1642	251
34	790	914
35	1380	1607
36	1069	1924
37	146	1098
38	1028	482
39	237	1717
40	1605	904
41	1515	750
42	1129	704
43	378	1868
44	1448	1980
45	1781	1178
46	1323	897
47	496	205
48	935	1546
49	1532	422
50	125	449
51	1901	713
52	1282	1935
53	770	920
54	1682	760
55	458	1518
56	1513	435
57	686	1364
58	834	1953
59	1040	460
60	1259	1884
61	1691	721
62	323	1105
63	84	843
64	119	1862
65	1511	1553
66	1110	1277
67	302	738
68	784	1981
69	1661	272
70	1229	1070
71	136	1713
72	1619	1286
73	1141	450
74	1136	989
75	1011	1392
76	885	268
77	644	1831
78	1995	1368
79	1961	701
80	1320	506
81	1121	172
82	1839	1099
83	1714	1207
84	252	1440
85	1015	1547
86	1064	950
87	772	422
88	953	279
89	975	1239
90	1188	1699
91	598	1449
92	1420	1564
93	1389	1872
94	1334	1867
95	1445	1866
96	1289	1382
97	536	1887
98	1370	292
99	915	1226
0.12366636054783953
