100
0	304	1835
1	314	753
2	1362	186
3	1839	1771
4	1860	369
5	525	975
6	1485	437
7	708	867
8	1120	118
9	1836	599
10	1762	987
11	702	789
12	106	1232
13	1019	1398
14	593	10
15	45	1584
16	1678	1003
17	445	889
18	1589	1512
19	620	581
20	1878	183
21	291	524
22	1725	1298
23	343	581
24	126	431
25	593	207
26	864	1273
27	478	1620
28	450	389
29	1473	779
30	125	1799
31	474	198
32	1455	394
33	347	596
34	1006	394
35	1379	362
36	1228	352
37	1449	829
38	1730	1515
39	1423	1517
40	1863	1747
41	1475	630
42	1761	689
43	1815	353
44	813	1328
45	1686	1794
46	1912	750
47	1344	767
48	758	465
49	1273	1040
50	20	437
51	848	167
52	187	676
53	1320	554
54	610	113
55	1115	1040
56	1386	352
57	1166	1927
58	1510	1860
59	298	1159
60	1035	165
61	1509	1108
62	845	1713
63	1407	329
64	1096	1187
65	1053	531
66	375	284
67	945	36
68	203	216
69	32	1011
70	1609	544
71	265	891
72	237	1319
73	420	582
74	1639	4
75	1725	1256
76	1286	1101
77	1157	1878
78	150	1074
79	185	924
80	688	1709
81	1205	212
82	1544	1840
83	951	242
84	348	76
85	1757	967
86	625	26
87	1708	1567
88	1023	413
89	1422	1446
90	786	1394
91	528	415
92	777	1462
93	694	816
94	152	349
95	519	221
96	1300	512
97	546	254
98	1618	993
99	184	1052
0.09304165509594797
