60
0	1848	1781
1	1417	958
2	1023	1642
3	521	733
4	16	599
5	1802	143
6	319	1419
7	448	602
8	1958	1105
9	1335	678
10	1796	1796
11	1594	592
12	1502	472
13	789	488
14	386	34
15	1009	1666
16	1608	1377
17	991	812
18	1165	1126
19	839	1081
20	1478	874
21	826	837
22	1425	953
23	1349	839
24	211	1028
25	1168	1686
26	1599	1158
27	1726	1493
28	1724	337
29	579	886
30	1959	991
31	738	690
32	104	1440
33	1066	958
34	565	1881
35	1806	342
36	1119	1124
37	742	263
38	370	998
39	1583	794
40	52	1124
41	703	722
42	1971	559
43	1579	889
44	581	750
45	1934	1557
46	907	139
47	932	1295
48	1880	825
49	576	686
50	990	1739
51	877	994
52	1646	945
53	366	1894
54	1579	1876
55	1986	1299
56	1246	589
57	1576	423
58	1269	1450
59	1755	293
0.046888553743734365
