60
0	324	1646
1	858	1261
2	981	370
3	353	1671
4	1107	1605
5	363	77
6	647	1348
7	1941	272
8	1456	1833
9	1398	1028
10	992	1174
11	1062	986
12	1267	1024
13	228	631
14	763	112
15	1211	1019
16	590	876
17	1527	1953
18	1286	1662
19	1874	442
20	1349	413
21	810	1419
22	848	1181
23	805	956
24	1260	346
25	697	1499
26	75	984
27	478	1019
28	1642	1480
29	1819	1380
30	227	184
31	1774	1735
32	1321	1673
33	1685	287
34	876	21
35	490	382
36	1308	356
37	1340	562
38	1894	1954
39	722	953
40	1465	129
41	126	145
42	1213	258
43	1708	1609
44	838	1427
45	1369	588
46	283	1388
47	1192	1414
48	1862	773
49	310	1232
50	1699	871
51	879	1237
52	1132	1624
53	110	686
54	1914	990
55	59	212
56	1933	1322
57	230	1231
58	503	993
59	1962	1627
0.07107411268689608
