60
0	1940	1628
1	1446	1728
2	782	132
3	1768	1251
4	14	1757
5	793	246
6	1126	1606
7	367	715
8	1576	394
9	1670	336
10	1733	1948
11	1062	432
12	910	1038
13	332	1997
14	1824	1285
15	1108	1972
16	1778	561
17	635	1384
18	1346	986
19	178	1482
20	1411	400
21	1895	1510
22	1048	30
23	1173	401
24	1902	930
25	1167	333
26	1498	1768
27	539	830
28	207	534
29	248	1880
30	487	803
31	667	1432
32	444	1376
33	234	512
34	772	277
35	1436	234
36	686	385
37	947	990
38	593	303
39	479	1235
40	941	449
41	1053	1463
42	1919	812
43	236	179
44	1524	1349
45	1196	1007
46	1861	557
47	367	1398
48	1500	411
49	957	1859
50	1202	554
51	594	90
52	1408	1409
53	973	966
54	487	694
55	1547	927
56	956	719
57	20	1991
58	620	810
59	1672	368
0.07412820211585748
