60
0	1677	1056
1	265	106
2	927	641
3	609	1075
4	1538	1764
5	169	1688
6	1518	605
7	882	1683
8	706	902
9	50	453
10	681	209
11	1860	1087
12	1911	951
13	1821	1804
14	482	589
15	447	138
16	910	75
17	1269	1921
18	1302	759
19	1522	839
20	449	901
21	1696	1126
22	1301	52
23	571	1843
24	1717	680
25	1297	98
26	1402	1639
27	1644	544
28	1470	1353
29	1602	1566
30	244	1889
31	227	647
32	1549	521
33	786	607
34	48	821
35	1087	612
36	1954	824
37	196	1195
38	836	1420
39	1666	834
40	1196	1743
41	876	1118
42	956	52
43	86	1960
44	108	337
45	1452	1912
46	357	763
47	1353	1218
48	1818	1903
49	1162	930
50	1554	698
51	1807	139
52	1067	99
53	380	1187
54	1732	407
55	410	1559
56	590	498
57	1425	1117
58	1940	1293
59	1924	284
0.05618939413416654
