60
0	223	144
1	30	295
2	1923	123
3	1924	634
4	266	980
5	888	1614
6	195	184
7	917	655
8	620	625
9	670	1236
10	1482	943
11	532	1880
12	1651	210
13	866	1974
14	1980	92
15	1980	1719
16	296	766
17	1216	461
18	1092	42
19	176	1611
20	255	446
21	1145	1431
22	309	316
23	471	1064
24	303	388
25	1826	362
26	764	773
27	129	306
28	1934	757
29	1190	107
30	880	1454
31	1083	1435
32	18	945
33	713	1660
34	85	1278
35	1071	451
36	668	455
37	1285	1670
38	1012	359
39	702	1045
40	1026	1475
41	1994	1857
42	1158	1211
43	532	1540
44	136	641
45	138	1948
46	1412	576
47	720	860
48	635	4
49	1287	265
50	1437	155
51	333	1902
52	1421	1708
53	726	617
54	317	986
55	1863	1213
56	23	1386
57	71	599
58	1435	734
59	1044	340
0.009227858247098701
