70
0	1501	961
1	725	1843
2	1714	55
3	366	643
4	1851	44
5	978	248
6	1025	1587
7	359	1924
8	623	777
9	40	637
10	855	1518
11	204	1564
12	604	1528
13	1513	120
14	396	1855
15	682	173
16	9	1611
17	1804	1692
18	1347	1518
19	1152	798
20	35	1829
21	1469	1888
22	1447	196
23	585	1313
24	793	1138
25	646	959
26	305	898
27	156	1979
28	1583	1711
29	1630	1960
30	1720	1717
31	697	784
32	1941	1156
33	172	1635
34	1201	1809
35	854	1712
36	420	1139
37	1556	478
38	1862	1104
39	243	1569
40	531	173
41	53	1847
42	401	1744
43	449	1491
44	1804	840
45	786	533
46	1353	1764
47	1167	1777
48	413	183
49	1613	1644
50	319	27
51	1327	1182
52	299	553
53	1064	1200
54	1354	1907
55	1505	284
56	253	642
57	931	323
58	220	1745
59	446	1085
60	889	980
61	563	1393
62	1696	574
63	1028	1454
64	1961	642
65	445	1068
66	1641	121
67	1471	1559
68	969	429
69	1126	1540
0.08384112536047834
