70
0	1913	840
1	384	1300
2	1125	1580
3	1269	1829
4	1521	1342
5	1258	1913
6	445	569
7	76	306
8	171	1765
9	1262	598
10	1582	803
11	1972	1819
12	1134	1068
13	56	1194
14	1026	969
15	986	980
16	1437	458
17	1614	1217
18	68	1301
19	722	1117
20	298	1083
21	1821	1806
22	753	187
23	1813	203
24	279	301
25	1727	1903
26	963	430
27	997	130
28	97	1809
29	531	44
30	1825	672
31	143	990
32	546	1368
33	860	1653
34	1131	1993
35	55	474
36	1472	396
37	1418	209
38	978	182
39	354	1030
40	244	176
41	564	1185
42	308	698
43	1279	1923
44	670	1948
45	910	118
46	1558	1831
47	1715	1803
48	1801	630
49	1490	727
50	1109	54
51	274	1942
52	570	438
53	577	1422
54	1724	93
55	744	762
56	710	1159
57	724	1126
58	1681	714
59	1732	777
60	898	323
61	86	1756
62	1788	1737
63	818	1596
64	1562	1056
65	612	1279
66	1979	273
67	43	1121
68	316	1847
69	160	1701
0.04881872743275687
