70
0	1043	898
1	1234	269
2	54	1325
3	954	323
4	1385	885
5	1421	1116
6	265	916
7	356	1167
8	309	114
9	603	1675
10	924	604
11	965	791
12	1844	427
13	1407	844
14	1548	1533
15	219	697
16	616	1810
17	484	1648
18	841	1206
19	1596	602
20	338	1601
21	413	567
22	1806	1676
23	165	2
24	1597	1801
25	1226	985
26	1330	1666
27	477	1739
28	1397	1255
29	1128	1668
30	911	1632
31	618	717
32	1386	1968
33	458	1620
34	1755	1264
35	745	1385
36	230	1297
37	1498	1231
38	1909	1444
39	911	132
40	69	296
41	1163	76
42	1646	1158
43	1528	1226
44	1498	957
45	173	270
46	1788	383
47	261	1415
48	28	1613
49	757	734
50	163	444
51	1683	843
52	1464	254
53	1468	287
54	1890	1859
55	520	401
56	150	23
57	178	1920
58	1694	170
59	1789	153
60	528	1643
61	825	1149
62	939	782
63	1669	1958
64	940	32
65	1979	1822
66	580	297
67	1403	1937
68	1149	870
69	1794	1277
0.039959971800374895
