100
0	1192	23
1	1039	106
2	1436	170
3	1256	40
4	731	149
5	183	170
6	713	120
7	1181	169
8	1303	61
9	322	184
10	481	174
11	601	138
12	1332	57
13	1726	190
14	1060	163
15	610	118
16	269	139
17	1097	153
18	576	67
19	1215	120
20	1559	112
21	478	135
22	299	187
23	623	71
24	1405	45
25	1599	109
26	827	112
27	1113	134
28	1588	113
29	286	103
30	962	196
31	1923	164
32	893	23
33	1344	81
34	1181	94
35	841	110
36	1217	157
37	423	138
38	795	53
39	1010	166
40	1186	107
41	1184	99
42	1733	121
43	135	131
44	629	162
45	884	167
46	1509	150
47	1918	97
48	1132	129
49	1039	10
50	722	162
51	103	37
52	1593	20
53	1481	126
54	490	86
55	726	98
56	605	146
57	186	10
58	525	38
59	134	130
60	947	98
61	1547	103
62	421	131
63	671	130
64	57	85
65	602	56
66	1282	172
67	29	23
68	1305	47
69	1873	11
70	1805	133
71	925	146
72	637	192
73	889	184
74	1614	110
75	472	47
76	536	5
77	1916	86
78	781	30
79	1385	51
80	1394	15
81	1786	150
82	1124	51
83	44	138
84	1352	77
85	68	170
86	942	115
87	848	41
88	1810	130
89	636	131
90	933	107
91	1832	117
92	1458	107
93	1772	85
94	1318	52
95	1149	49
96	570	19
97	50	148
98	900	183
99	1961	49
