100
0	1037	60
1	326	112
2	1907	63
3	613	77
4	1788	46
5	1584	164
6	1339	20
7	109	193
8	153	133
9	960	63
10	1546	182
11	1928	125
12	1062	107
13	517	36
14	400	144
15	1419	125
16	1122	195
17	773	176
18	1037	25
19	666	171
20	649	178
21	279	136
22	1297	182
23	712	8
24	697	183
25	1426	73
26	597	188
27	360	104
28	1138	177
29	1901	165
30	60	94
31	498	163
32	130	11
33	1990	143
34	998	110
35	1138	108
36	1578	65
37	1501	51
38	342	124
39	1805	21
40	1059	180
41	713	120
42	1875	4
43	1234	49
44	261	99
45	225	15
46	848	43
47	1436	47
48	1272	96
49	929	186
50	247	97
51	1837	122
52	547	181
53	1318	3
54	530	101
55	335	152
56	239	56
57	390	133
58	1998	154
59	859	50
60	309	85
61	1952	120
62	89	76
63	1965	28
64	682	72
65	1810	177
66	1439	136
67	1984	77
68	1119	67
69	1157	147
70	1291	177
71	96	20
72	562	162
73	1606	159
74	1980	53
75	1689	158
76	1287	181
77	1127	136
78	1234	48
79	1323	118
80	30	155
81	485	125
82	1574	70
83	1557	52
84	92	40
85	758	136
86	1411	168
87	1506	91
88	529	25
89	14	13
90	218	56
91	905	122
92	642	189
93	1206	54
94	790	120
95	392	130
96	943	27
97	1486	97
98	51	74
99	493	182
