90
0	1640	45
1	1284	68
2	745	153
3	1160	69
4	1966	47
5	905	133
6	441	5
7	1110	58
8	966	169
9	1680	192
10	1257	125
11	132	109
12	289	90
13	1407	186
14	944	36
15	412	168
16	612	26
17	1810	57
18	1643	139
19	978	194
20	1384	147
21	1232	56
22	493	68
23	1341	127
24	1362	130
25	988	113
26	1776	51
27	206	7
28	1707	83
29	1500	191
30	999	169
31	1048	39
32	1030	46
33	1379	73
34	1809	195
35	340	93
36	1675	134
37	824	95
38	3	196
39	442	169
40	311	155
41	88	124
42	195	131
43	1670	79
44	546	123
45	461	106
46	1918	92
47	256	73
48	1481	145
49	851	86
50	161	153
51	1506	137
52	1633	18
53	1231	129
54	1131	11
55	1264	133
56	1993	126
57	1686	96
58	90	46
59	1659	1
60	1137	176
61	1107	24
62	67	157
63	362	148
64	272	182
65	89	179
66	1531	60
67	1727	124
68	1206	114
69	907	185
70	1442	151
71	1944	17
72	1273	148
73	1487	188
74	1416	154
75	1791	121
76	357	184
77	672	170
78	1074	126
79	2000	89
80	1194	159
81	38	144
82	76	35
83	1874	28
84	660	117
85	59	93
86	330	138
87	41	182
88	700	136
89	1444	68
