90
0	75	110
1	1119	93
2	932	134
3	470	31
4	1201	30
5	1968	36
6	174	110
7	1285	37
8	314	192
9	897	42
10	1238	141
11	1867	33
12	1838	162
13	901	68
14	786	44
15	466	5
16	62	2
17	1162	21
18	1800	108
19	1005	95
20	633	162
21	1190	114
22	1228	57
23	264	177
24	1860	1
25	1073	74
26	507	86
27	587	72
28	372	175
29	546	148
30	293	55
31	203	26
32	218	121
33	1889	163
34	1920	123
35	1587	112
36	470	71
37	11	1
38	695	161
39	904	154
40	1148	164
41	1847	38
42	1795	92
43	1079	126
44	1114	58
45	409	181
46	1726	159
47	1083	84
48	22	20
49	366	18
50	1495	63
51	166	85
52	227	36
53	1117	167
54	1321	163
55	904	153
56	631	78
57	1216	17
58	1169	99
59	504	139
60	1700	17
61	1590	86
62	384	108
63	877	28
64	580	16
65	672	89
66	87	134
67	382	42
68	1394	93
69	925	77
70	888	179
71	269	66
72	291	55
73	1915	141
74	3	122
75	899	115
76	479	26
77	794	94
78	453	5
79	1508	175
80	422	147
81	1279	121
82	1537	157
83	1504	30
84	1871	20
85	140	148
86	1322	99
87	501	67
88	703	181
89	1878	118
