90
0	505	2
1	1559	41
2	1911	45
3	111	50
4	1400	24
5	1626	73
6	1661	129
7	853	38
8	277	64
9	1227	191
10	1060	184
11	1662	33
12	398	41
13	1098	7
14	1250	43
15	154	32
16	69	24
17	1071	58
18	825	80
19	1132	128
20	858	53
21	1132	68
22	1447	54
23	1039	112
24	1723	195
25	114	123
26	625	124
27	937	60
28	1608	90
29	1342	187
30	233	132
31	1093	196
32	425	35
33	559	139
34	761	43
35	1969	70
36	1233	4
37	1408	96
38	868	82
39	250	155
40	1437	156
41	750	57
42	390	111
43	105	144
44	1714	42
45	1227	195
46	525	72
47	264	181
48	849	146
49	1811	66
50	1888	11
51	1476	140
52	92	65
53	420	109
54	746	7
55	1728	43
56	445	199
57	1453	160
58	785	132
59	707	65
60	91	36
61	977	52
62	647	81
63	1844	150
64	905	64
65	646	20
66	329	174
67	1009	42
68	557	199
69	1767	112
70	1684	88
71	745	176
72	1949	150
73	564	37
74	650	199
75	904	105
76	342	65
77	1414	120
78	1073	153
79	1479	146
80	1192	101
81	1602	44
82	523	47
83	1054	148
84	1314	114
85	1851	117
86	1386	38
87	810	158
88	768	120
89	59	152
